trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id
1735,2023-07-28 16:37:00,2023-07-28 16:50:00,Electronic City,Hebbal,13.4,329.07,Uber,D021
1736,2023-07-13 20:08:00,2023-07-13 20:52:00,HSR Layout,BTM Layout,14.3,317.68,Auto,D027
1737,2023-07-14 14:09:00,2023-07-14 14:26:00,Koramangala,Electronic City,11.0,273.1,Ola,D013
1738,2023-07-29 18:58:00,2023-07-29 19:43:00,Koramangala,Marathahalli,8.2,202.01,Auto,D036
1739,2023-07-19 06:54:00,2023-07-19 07:06:00,HSR Layout,Hebbal,4.7,88.08,Auto,D014
1740,2023-07-01 08:44:00,2023-07-01 09:25:00,MG Road,Whitefield,5.4,105.36,Uber,D016
1741,2023-07-27 07:07:00,2023-07-27 07:42:00,Whitefield,MG Road,12.9,275.34,Ola,D040
1742,2023-07-20 06:59:00,2023-07-20 07:11:00,Koramangala,Electronic City,5.5,109.48,Auto,D020
1743,2023-07-11 22:25:00,2023-07-11 22:51:00,MG Road,Indiranagar,12.1,257.61,Ola,D016
1744,2023-07-10 13:11:00,2023-07-10 13:33:00,Marathahalli,Whitefield,14.3,344.95,Uber,D042
1745,2023-07-18 09:00:00,2023-07-18 09:22:00,Electronic City,Whitefield,9.7,232.09,Ola,D011
1746,2023-07-10 18:41:00,2023-07-10 19:00:00,Koramangala,Hebbal,12.0,273.44,Uber,D048
1747,2023-07-09 13:37:00,2023-07-09 13:54:00,HSR Layout,MG Road,8.6,203.35,Auto,D037
1748,2023-07-27 19:28:00,2023-07-27 20:09:00,BTM Layout,Marathahalli,6.8,141.21,Ola,D041
1749,2023-07-01 06:05:00,2023-07-01 06:27:00,Electronic City,Marathahalli,11.0,244.73,Auto,D016
1750,2023-07-29 21:40:00,2023-07-29 22:18:00,Jayanagar,BTM Layout,12.2,301.85,Auto,D032
1751,2023-07-08 16:24:00,2023-07-08 16:36:00,Indiranagar,Electronic City,3.8,86.58,Auto,D014
1752,2023-07-14 08:19:00,2023-07-14 08:59:00,HSR Layout,Marathahalli,4.2,86.79,Ola,D010
1753,2023-07-01 19:36:00,2023-07-01 20:11:00,Koramangala,HSR Layout,6.0,109.36,Ola,D050
1754,2023-07-21 11:42:00,2023-07-21 12:26:00,Whitefield,Electronic City,5.6,102.89,Ola,D044
1755,2023-07-15 10:50:00,2023-07-15 11:14:00,Jayanagar,Electronic City,3.3,78.01,Uber,D005
1756,2023-07-04 09:56:00,2023-07-04 10:19:00,Koramangala,BTM Layout,7.0,164.63,Auto,D005
1757,2023-07-20 18:14:00,2023-07-20 18:44:00,HSR Layout,Whitefield,13.6,288.23,Ola,D018
1758,2023-07-21 08:19:00,2023-07-21 08:37:00,Whitefield,MG Road,13.2,290.76,Ola,D003
1759,2023-07-21 10:39:00,2023-07-21 11:16:00,HSR Layout,Hebbal,12.0,291.1,Auto,D013
1760,2023-07-17 12:28:00,2023-07-17 12:55:00,Hebbal,Jayanagar,9.9,242.19,Ola,D039
1761,2023-07-20 06:18:00,2023-07-20 06:40:00,Whitefield,Jayanagar,5.3,114.97,Uber,D048
1762,2023-07-26 13:58:00,2023-07-26 14:17:00,Marathahalli,Whitefield,4.9,101.69,Auto,D041
1763,2023-07-10 07:05:00,2023-07-10 07:25:00,Hebbal,MG Road,9.4,213.05,Auto,D044
1764,2023-07-08 16:16:00,2023-07-08 16:26:00,Indiranagar,Koramangala,6.6,161.33,Uber,D044
1765,2023-07-10 21:00:00,2023-07-10 21:17:00,Electronic City,Koramangala,11.8,246.21,Auto,D043
1766,2023-07-09 09:06:00,2023-07-09 09:47:00,Indiranagar,Koramangala,7.6,174.22,Ola,D048
1767,2023-07-28 21:55:00,2023-07-28 22:14:00,HSR Layout,Indiranagar,8.3,169.95,Ola,D019
1768,2023-07-18 06:08:00,2023-07-18 06:19:00,Whitefield,Koramangala,6.0,121.69,Ola,D027
1769,2023-07-13 11:22:00,2023-07-13 11:59:00,BTM Layout,Hebbal,4.9,97.84,Ola,D030
1770,2023-07-15 10:52:00,2023-07-15 11:14:00,Marathahalli,Whitefield,7.7,182.09,Ola,D030
1771,2023-07-26 16:18:00,2023-07-26 16:45:00,Whitefield,Indiranagar,14.8,295.15,Ola,D039
1772,2023-07-30 11:44:00,2023-07-30 12:11:00,MG Road,Hebbal,4.9,107.79,Auto,D034
1773,2023-07-23 18:02:00,2023-07-23 18:22:00,HSR Layout,Marathahalli,8.0,148.44,Auto,D034
1774,2023-07-28 09:19:00,2023-07-28 09:30:00,Marathahalli,MG Road,9.1,167.72,Ola,D003
1775,2023-07-06 19:26:00,2023-07-06 19:56:00,Electronic City,MG Road,12.9,275.25,Ola,D019
1776,2023-07-28 09:30:00,2023-07-28 09:42:00,HSR Layout,Whitefield,13.1,259.53,Uber,D018
1777,2023-07-27 19:38:00,2023-07-27 20:08:00,HSR Layout,Whitefield,9.4,190.84,Auto,D006
1778,2023-07-13 09:20:00,2023-07-13 09:48:00,BTM Layout,HSR Layout,4.5,108.5,Ola,D032
1779,2023-07-18 11:28:00,2023-07-18 11:38:00,HSR Layout,Indiranagar,9.2,208.57,Auto,D019
1780,2023-07-15 12:24:00,2023-07-15 12:53:00,Electronic City,Jayanagar,9.9,186.86,Auto,D020
1781,2023-07-22 19:01:00,2023-07-22 19:29:00,Marathahalli,Hebbal,4.2,97.63,Uber,D042
1782,2023-07-29 15:55:00,2023-07-29 16:14:00,Marathahalli,Jayanagar,4.7,100.13,Uber,D039
1783,2023-07-16 15:36:00,2023-07-16 15:56:00,BTM Layout,Electronic City,10.5,235.63,Auto,D019
1784,2023-07-28 08:50:00,2023-07-28 09:15:00,Electronic City,Indiranagar,7.1,162.91,Ola,D016
1785,2023-07-05 07:39:00,2023-07-05 08:19:00,BTM Layout,Whitefield,8.7,181.61,Ola,D047
1786,2023-07-13 19:08:00,2023-07-13 19:21:00,Marathahalli,Whitefield,9.6,235.95,Auto,D017
1787,2023-07-23 15:50:00,2023-07-23 16:05:00,HSR Layout,MG Road,6.5,141.14,Uber,D031
1788,2023-07-18 09:48:00,2023-07-18 10:03:00,Hebbal,Marathahalli,6.0,125.34,Auto,D020
1789,2023-07-17 12:30:00,2023-07-17 12:58:00,Indiranagar,Jayanagar,11.6,273.18,Auto,D004
1790,2023-07-24 14:11:00,2023-07-24 14:27:00,Koramangala,HSR Layout,5.1,103.49,Uber,D019
1791,2023-07-01 15:37:00,2023-07-01 16:02:00,Hebbal,Indiranagar,13.3,278.1,Ola,D027
1792,2023-07-01 13:29:00,2023-07-01 14:00:00,MG Road,Marathahalli,12.1,284.21,Auto,D003
1793,2023-07-03 13:11:00,2023-07-03 13:41:00,Electronic City,Indiranagar,13.1,280.75,Auto,D042
1794,2023-07-20 06:09:00,2023-07-20 06:31:00,Hebbal,MG Road,5.6,107.72,Uber,D027
1795,2023-07-30 14:04:00,2023-07-30 14:37:00,Whitefield,HSR Layout,14.6,320.29,Uber,D047
1796,2023-07-22 21:07:00,2023-07-22 21:40:00,Electronic City,Koramangala,5.7,112.07,Uber,D013
1797,2023-07-24 16:50:00,2023-07-24 17:15:00,HSR Layout,Hebbal,9.3,224.26,Ola,D024
1798,2023-07-18 08:41:00,2023-07-18 09:07:00,Hebbal,HSR Layout,10.4,230.29,Uber,D040
1799,2023-07-07 07:38:00,2023-07-07 07:49:00,Marathahalli,BTM Layout,5.1,111.32,Uber,D027
1800,2023-07-03 19:09:00,2023-07-03 19:23:00,Hebbal,Electronic City,13.7,296.36,Auto,D040
1801,2023-07-09 07:44:00,2023-07-09 08:29:00,Jayanagar,Koramangala,6.4,125.6,Uber,D039
1802,2023-07-06 14:29:00,2023-07-06 15:05:00,Whitefield,Hebbal,13.9,328.77,Ola,D036
1803,2023-07-16 11:44:00,2023-07-16 12:22:00,Electronic City,Indiranagar,10.4,239.64,Ola,D024
1804,2023-07-05 16:48:00,2023-07-05 17:18:00,Marathahalli,HSR Layout,7.1,165.42,Auto,D017
1805,2023-07-15 16:25:00,2023-07-15 17:02:00,Koramangala,Jayanagar,8.3,193.25,Ola,D042
1806,2023-07-02 21:06:00,2023-07-02 21:39:00,Whitefield,HSR Layout,14.5,274.36,Auto,D039
1807,2023-07-06 20:04:00,2023-07-06 20:15:00,Indiranagar,Hebbal,3.1,58.31,Auto,D046
1808,2023-07-24 17:24:00,2023-07-24 17:39:00,Jayanagar,HSR Layout,12.8,275.75,Ola,D005
1809,2023-07-29 17:27:00,2023-07-29 17:53:00,Hebbal,HSR Layout,14.5,264.89,Auto,D001
1810,2023-07-15 06:03:00,2023-07-15 06:46:00,Jayanagar,Whitefield,11.8,261.49,Ola,D002
1811,2023-07-24 18:22:00,2023-07-24 18:59:00,Koramangala,Whitefield,6.9,145.0,Uber,D004
1812,2023-07-11 08:11:00,2023-07-11 08:38:00,Jayanagar,Electronic City,11.1,271.24,Ola,D016
1813,2023-07-11 07:54:00,2023-07-11 08:19:00,Jayanagar,Whitefield,6.0,141.64,Auto,D039
1814,2023-07-09 07:29:00,2023-07-09 07:39:00,BTM Layout,Hebbal,5.8,109.25,Ola,D027
1815,2023-07-11 11:07:00,2023-07-11 11:33:00,Jayanagar,Hebbal,14.4,266.09,Uber,D031
1816,2023-07-06 21:57:00,2023-07-06 22:20:00,Hebbal,HSR Layout,14.4,278.93,Ola,D011
1817,2023-07-22 14:40:00,2023-07-22 15:20:00,Indiranagar,BTM Layout,4.8,94.92,Ola,D021
1818,2023-07-28 15:32:00,2023-07-28 15:50:00,Jayanagar,Hebbal,4.5,91.98,Ola,D022
1819,2023-07-17 12:37:00,2023-07-17 12:49:00,HSR Layout,Marathahalli,11.4,282.28,Auto,D003
1820,2023-07-07 10:37:00,2023-07-07 11:13:00,Whitefield,Koramangala,14.0,259.14,Ola,D036
1821,2023-07-09 08:25:00,2023-07-09 08:46:00,Electronic City,Whitefield,12.8,285.31,Uber,D033
1822,2023-07-08 13:55:00,2023-07-08 14:35:00,Indiranagar,Hebbal,8.1,167.88,Auto,D021
1823,2023-07-12 12:46:00,2023-07-12 13:06:00,Electronic City,Indiranagar,6.8,151.56,Ola,D033
1824,2023-07-28 19:53:00,2023-07-28 20:14:00,Hebbal,Marathahalli,3.6,71.09,Uber,D009
1825,2023-07-19 11:44:00,2023-07-19 11:57:00,Jayanagar,BTM Layout,10.7,259.27,Auto,D003
1826,2023-07-07 21:27:00,2023-07-07 21:37:00,HSR Layout,Whitefield,11.5,236.78,Ola,D018
1827,2023-07-15 20:07:00,2023-07-15 20:49:00,Electronic City,BTM Layout,10.4,193.65,Ola,D023
1828,2023-07-17 06:18:00,2023-07-17 06:28:00,Marathahalli,BTM Layout,12.9,268.15,Ola,D046
1829,2023-07-07 11:31:00,2023-07-07 12:03:00,Whitefield,Electronic City,3.3,70.44,Auto,D003
1830,2023-07-09 20:14:00,2023-07-09 20:25:00,BTM Layout,Electronic City,11.5,229.36,Uber,D022
1831,2023-07-11 16:19:00,2023-07-11 16:48:00,Jayanagar,Marathahalli,7.3,135.03,Uber,D016
1832,2023-07-13 19:16:00,2023-07-13 19:50:00,Electronic City,Koramangala,5.5,135.56,Ola,D049
1833,2023-07-22 18:09:00,2023-07-22 18:20:00,Koramangala,Indiranagar,8.5,204.52,Auto,D037
1834,2023-07-24 21:53:00,2023-07-24 22:27:00,Electronic City,MG Road,3.5,64.48,Uber,D015
1835,2023-07-22 10:58:00,2023-07-22 11:42:00,Indiranagar,BTM Layout,15.0,338.3,Auto,D002
1836,2023-07-30 22:34:00,2023-07-30 23:09:00,BTM Layout,HSR Layout,6.9,156.88,Auto,D007
1837,2023-07-27 15:51:00,2023-07-27 16:15:00,BTM Layout,Electronic City,3.6,88.68,Auto,D014
1838,2023-07-06 15:12:00,2023-07-06 15:26:00,Whitefield,MG Road,5.1,124.32,Ola,D040
1839,2023-07-17 08:45:00,2023-07-17 09:28:00,Indiranagar,Koramangala,3.0,59.98,Uber,D049
1840,2023-07-24 18:19:00,2023-07-24 18:59:00,Indiranagar,BTM Layout,13.0,292.36,Ola,D020
1841,2023-07-05 14:53:00,2023-07-05 15:32:00,BTM Layout,Marathahalli,7.2,179.26,Uber,D044
1842,2023-07-15 22:45:00,2023-07-15 23:25:00,Marathahalli,BTM Layout,12.2,240.94,Uber,D017
1843,2023-07-27 06:59:00,2023-07-27 07:42:00,Whitefield,Marathahalli,4.8,96.66,Uber,D026
1844,2023-07-12 12:22:00,2023-07-12 13:07:00,Koramangala,Whitefield,9.3,171.62,Ola,D039
1845,2023-07-21 21:41:00,2023-07-21 22:07:00,Whitefield,Jayanagar,11.1,230.56,Auto,D039
1846,2023-07-01 06:52:00,2023-07-01 07:27:00,MG Road,Indiranagar,12.7,287.03,Ola,D033
1847,2023-07-20 18:06:00,2023-07-20 18:35:00,Koramangala,Indiranagar,9.4,182.85,Ola,D005
1848,2023-07-19 08:46:00,2023-07-19 09:09:00,BTM Layout,Jayanagar,6.9,148.03,Ola,D018
1849,2023-07-14 08:38:00,2023-07-14 09:02:00,HSR Layout,Indiranagar,5.8,122.55,Ola,D015
1850,2023-07-14 19:17:00,2023-07-14 20:00:00,Hebbal,Koramangala,5.7,106.68,Ola,D006
1851,2023-07-15 16:57:00,2023-07-15 17:23:00,MG Road,Indiranagar,14.8,284.65,Auto,D049
1852,2023-07-09 21:13:00,2023-07-09 21:50:00,Indiranagar,Koramangala,14.3,309.17,Ola,D044
1853,2023-07-02 17:49:00,2023-07-02 18:08:00,Electronic City,Whitefield,5.5,118.42,Ola,D011
1854,2023-07-16 16:56:00,2023-07-16 17:40:00,Hebbal,Jayanagar,11.7,248.49,Auto,D005
1855,2023-07-01 19:53:00,2023-07-01 20:27:00,Hebbal,Whitefield,8.3,165.03,Uber,D020
1856,2023-07-29 15:33:00,2023-07-29 15:46:00,Whitefield,HSR Layout,12.9,305.53,Auto,D004
1857,2023-07-21 18:37:00,2023-07-21 19:13:00,Marathahalli,Hebbal,12.9,276.6,Uber,D008
1858,2023-07-15 16:12:00,2023-07-15 16:56:00,Marathahalli,HSR Layout,5.4,132.3,Auto,D039
1859,2023-07-15 08:12:00,2023-07-15 08:41:00,Whitefield,Indiranagar,11.5,216.49,Auto,D047
1860,2023-07-18 14:24:00,2023-07-18 15:04:00,Jayanagar,BTM Layout,12.6,236.56,Auto,D002
1861,2023-07-26 21:27:00,2023-07-26 21:57:00,MG Road,Marathahalli,10.1,197.34,Ola,D010
1862,2023-07-14 15:10:00,2023-07-14 15:35:00,BTM Layout,Jayanagar,3.5,74.53,Ola,D037
1863,2023-07-05 06:06:00,2023-07-05 06:49:00,Whitefield,Koramangala,5.9,144.98,Auto,D011
1864,2023-07-27 15:38:00,2023-07-27 16:04:00,MG Road,Whitefield,11.7,211.14,Uber,D007
1865,2023-07-06 18:07:00,2023-07-06 18:28:00,Jayanagar,Whitefield,13.1,320.76,Uber,D015
1866,2023-07-23 12:39:00,2023-07-23 13:09:00,Electronic City,BTM Layout,14.1,292.76,Uber,D019
1867,2023-07-11 15:09:00,2023-07-11 15:28:00,BTM Layout,Hebbal,6.7,122.19,Auto,D028
1868,2023-07-10 17:23:00,2023-07-10 17:39:00,Electronic City,HSR Layout,4.2,103.24,Ola,D037
1869,2023-07-28 11:03:00,2023-07-28 11:46:00,Indiranagar,Electronic City,8.6,199.95,Auto,D019
1870,2023-07-02 16:32:00,2023-07-02 17:17:00,HSR Layout,BTM Layout,10.9,232.77,Auto,D015
1871,2023-07-09 10:10:00,2023-07-09 10:55:00,Koramangala,Marathahalli,4.7,85.03,Ola,D003
1872,2023-07-06 16:34:00,2023-07-06 17:15:00,Whitefield,MG Road,5.0,96.79,Auto,D019
1873,2023-07-28 10:43:00,2023-07-28 11:04:00,Koramangala,Jayanagar,13.2,301.5,Uber,D049
1874,2023-07-08 20:44:00,2023-07-08 20:57:00,Hebbal,BTM Layout,5.0,103.44,Auto,D022
1875,2023-07-13 22:13:00,2023-07-13 22:37:00,Indiranagar,Jayanagar,6.7,121.68,Ola,D025
1876,2023-07-04 22:25:00,2023-07-04 23:02:00,Jayanagar,Marathahalli,14.2,265.79,Auto,D019
1877,2023-07-17 19:19:00,2023-07-17 19:52:00,HSR Layout,Indiranagar,10.6,254.13,Ola,D036
1878,2023-07-15 22:10:00,2023-07-15 22:45:00,HSR Layout,Hebbal,11.9,280.04,Uber,D039
1879,2023-07-07 14:19:00,2023-07-07 14:48:00,Indiranagar,Koramangala,8.2,203.32,Ola,D009
1880,2023-07-20 11:23:00,2023-07-20 11:55:00,Indiranagar,Marathahalli,5.7,131.52,Ola,D001
1881,2023-07-07 20:06:00,2023-07-07 20:41:00,Koramangala,MG Road,8.9,194.03,Ola,D047
1882,2023-07-30 06:21:00,2023-07-30 06:52:00,Jayanagar,Marathahalli,5.1,105.47,Uber,D009
1883,2023-07-19 18:42:00,2023-07-19 18:54:00,Hebbal,MG Road,3.4,78.21,Auto,D012
1884,2023-07-14 17:11:00,2023-07-14 17:21:00,Marathahalli,MG Road,8.2,179.76,Auto,D019
1885,2023-07-08 14:04:00,2023-07-08 14:23:00,HSR Layout,Jayanagar,14.7,340.46,Uber,D047
1886,2023-07-16 10:57:00,2023-07-16 11:40:00,Indiranagar,Jayanagar,14.7,268.89,Uber,D036
1887,2023-07-24 17:04:00,2023-07-24 17:25:00,Koramangala,Marathahalli,15.0,366.67,Auto,D038
1888,2023-07-30 07:04:00,2023-07-30 07:38:00,Koramangala,Indiranagar,7.2,142.75,Uber,D047
1889,2023-07-30 17:25:00,2023-07-30 17:41:00,Hebbal,HSR Layout,3.5,63.1,Auto,D015
1890,2023-07-26 10:59:00,2023-07-26 11:17:00,Hebbal,Marathahalli,7.7,168.2,Ola,D030
1891,2023-07-20 14:58:00,2023-07-20 15:38:00,Koramangala,Indiranagar,8.8,198.84,Auto,D024
1892,2023-07-26 21:00:00,2023-07-26 21:43:00,Koramangala,Hebbal,5.5,113.05,Auto,D008
1893,2023-07-20 22:13:00,2023-07-20 22:49:00,Koramangala,MG Road,10.8,230.67,Ola,D046
1894,2023-07-07 11:14:00,2023-07-07 11:45:00,HSR Layout,Hebbal,9.1,215.68,Uber,D021
1895,2023-07-11 20:32:00,2023-07-11 20:44:00,Hebbal,HSR Layout,8.9,222.02,Auto,D012
1896,2023-07-26 08:21:00,2023-07-26 08:33:00,Koramangala,Marathahalli,5.8,108.98,Auto,D047
1897,2023-07-12 09:44:00,2023-07-12 10:27:00,Whitefield,Marathahalli,11.4,267.49,Uber,D007
1898,2023-07-14 14:09:00,2023-07-14 14:51:00,BTM Layout,Whitefield,13.6,291.33,Auto,D049
1899,2023-07-25 20:18:00,2023-07-25 20:45:00,MG Road,Jayanagar,12.4,306.04,Auto,D033
1900,2023-07-08 19:09:00,2023-07-08 19:25:00,Whitefield,Electronic City,13.4,295.85,Auto,D038
1901,2023-07-23 21:53:00,2023-07-23 22:04:00,Whitefield,MG Road,6.5,144.54,Auto,D030
1902,2023-07-09 16:50:00,2023-07-09 17:07:00,Marathahalli,Jayanagar,12.2,267.73,Ola,D030
1903,2023-07-19 20:12:00,2023-07-19 20:28:00,Electronic City,Jayanagar,12.8,244.88,Ola,D018
1904,2023-07-17 06:53:00,2023-07-17 07:29:00,Hebbal,HSR Layout,11.9,232.34,Ola,D004
1905,2023-07-04 15:12:00,2023-07-04 15:22:00,Koramangala,Jayanagar,14.4,335.64,Auto,D003
1906,2023-07-27 11:08:00,2023-07-27 11:25:00,Electronic City,Jayanagar,13.1,321.51,Ola,D010
1907,2023-07-17 11:51:00,2023-07-17 12:18:00,Koramangala,Marathahalli,6.7,164.48,Auto,D047
1908,2023-07-30 12:01:00,2023-07-30 12:27:00,MG Road,BTM Layout,3.7,89.97,Uber,D019
1909,2023-07-05 16:39:00,2023-07-05 16:49:00,Hebbal,Marathahalli,8.4,171.59,Uber,D049
1910,2023-07-08 16:10:00,2023-07-08 16:49:00,Marathahalli,MG Road,9.0,175.76,Ola,D002
1911,2023-07-02 18:42:00,2023-07-02 19:15:00,MG Road,Electronic City,3.1,58.77,Uber,D014
1912,2023-07-05 20:15:00,2023-07-05 20:47:00,Hebbal,Electronic City,13.1,273.29,Auto,D015
1913,2023-07-19 18:04:00,2023-07-19 18:40:00,Jayanagar,Koramangala,5.2,115.07,Uber,D013
1914,2023-07-07 07:15:00,2023-07-07 07:53:00,Indiranagar,Marathahalli,4.8,105.22,Auto,D032
1915,2023-07-19 07:55:00,2023-07-19 08:15:00,Electronic City,Jayanagar,11.2,246.43,Ola,D011
1916,2023-07-18 21:46:00,2023-07-18 21:59:00,Whitefield,MG Road,5.3,117.64,Auto,D035
1917,2023-07-22 06:08:00,2023-07-22 06:52:00,Electronic City,Jayanagar,14.1,344.93,Ola,D003
1918,2023-07-19 13:09:00,2023-07-19 13:41:00,Marathahalli,Koramangala,3.2,75.78,Uber,D049
1919,2023-07-12 13:16:00,2023-07-12 13:45:00,MG Road,Electronic City,5.5,128.01,Auto,D028
1920,2023-07-30 16:48:00,2023-07-30 17:28:00,Hebbal,HSR Layout,6.4,143.56,Auto,D002
1921,2023-07-03 16:01:00,2023-07-03 16:36:00,Koramangala,Jayanagar,4.2,81.72,Uber,D020
1922,2023-07-10 21:12:00,2023-07-10 21:34:00,Indiranagar,MG Road,9.6,181.61,Uber,D025
1923,2023-07-06 08:46:00,2023-07-06 09:22:00,MG Road,Koramangala,8.7,206.63,Ola,D035
1924,2023-07-09 13:40:00,2023-07-09 14:00:00,BTM Layout,Hebbal,8.0,149.08,Uber,D037
1925,2023-07-29 21:01:00,2023-07-29 21:18:00,Jayanagar,BTM Layout,10.3,198.02,Uber,D015
1926,2023-07-16 22:32:00,2023-07-16 22:54:00,Marathahalli,Hebbal,9.8,216.13,Uber,D016
1927,2023-07-16 08:14:00,2023-07-16 08:49:00,Koramangala,Whitefield,12.8,277.74,Ola,D040
1928,2023-07-08 21:01:00,2023-07-08 21:22:00,Koramangala,Electronic City,6.9,125.28,Ola,D002
1929,2023-07-09 07:01:00,2023-07-09 07:11:00,Hebbal,Jayanagar,13.2,276.36,Ola,D017
1930,2023-07-01 10:09:00,2023-07-01 10:30:00,Marathahalli,Electronic City,11.2,261.78,Ola,D046
1931,2023-07-11 15:34:00,2023-07-11 16:19:00,Whitefield,Electronic City,14.7,360.64,Auto,D035
1932,2023-07-26 10:32:00,2023-07-26 11:02:00,Koramangala,Indiranagar,3.8,83.89,Ola,D005
1933,2023-07-20 20:55:00,2023-07-20 21:08:00,Hebbal,HSR Layout,14.1,328.97,Auto,D040
1934,2023-07-21 17:16:00,2023-07-21 17:43:00,Indiranagar,BTM Layout,12.2,235.88,Ola,D003
1935,2023-07-09 19:03:00,2023-07-09 19:13:00,Hebbal,Electronic City,8.1,158.59,Auto,D038
1936,2023-07-14 10:12:00,2023-07-14 10:43:00,Jayanagar,Electronic City,3.8,71.33,Uber,D025
1937,2023-07-29 11:13:00,2023-07-29 11:46:00,Hebbal,Indiranagar,14.7,287.23,Uber,D031
1938,2023-07-24 14:22:00,2023-07-24 15:02:00,HSR Layout,Marathahalli,14.0,288.03,Ola,D014
1939,2023-07-14 07:37:00,2023-07-14 08:15:00,MG Road,Jayanagar,12.2,279.53,Auto,D048
1940,2023-07-06 22:07:00,2023-07-06 22:18:00,HSR Layout,MG Road,6.7,125.36,Uber,D044
1941,2023-07-20 21:27:00,2023-07-20 22:10:00,Hebbal,Electronic City,14.1,266.28,Uber,D044
1942,2023-07-01 07:41:00,2023-07-01 07:55:00,HSR Layout,Electronic City,14.5,341.67,Auto,D024
1943,2023-07-09 18:58:00,2023-07-09 19:09:00,Electronic City,Jayanagar,6.7,123.53,Auto,D043
1944,2023-07-28 09:39:00,2023-07-28 10:15:00,Koramangala,BTM Layout,6.4,149.65,Ola,D030
1945,2023-07-06 21:23:00,2023-07-06 21:48:00,BTM Layout,HSR Layout,4.8,117.71,Uber,D046
1946,2023-07-17 14:13:00,2023-07-17 14:58:00,MG Road,Electronic City,6.0,144.16,Auto,D031
1947,2023-07-16 22:18:00,2023-07-16 22:51:00,Hebbal,Whitefield,3.7,73.14,Ola,D022
1948,2023-07-23 22:21:00,2023-07-23 22:38:00,BTM Layout,HSR Layout,6.2,128.01,Ola,D022
1949,2023-07-21 14:54:00,2023-07-21 15:37:00,Whitefield,Koramangala,13.0,314.19,Ola,D050
1950,2023-07-20 12:20:00,2023-07-20 12:48:00,HSR Layout,Indiranagar,7.8,147.3,Auto,D039
1951,2023-07-11 10:58:00,2023-07-11 11:19:00,BTM Layout,Jayanagar,10.7,213.42,Ola,D032
1952,2023-07-12 17:28:00,2023-07-12 17:39:00,BTM Layout,Koramangala,10.2,185.02,Uber,D030
1953,2023-07-18 20:15:00,2023-07-18 20:48:00,HSR Layout,Electronic City,5.0,109.35,Auto,D010
1954,2023-07-10 13:50:00,2023-07-10 14:09:00,MG Road,Whitefield,14.7,342.3,Ola,D009
1955,2023-07-01 19:12:00,2023-07-01 19:52:00,Marathahalli,Indiranagar,14.0,336.47,Ola,D019
1956,2023-07-01 21:55:00,2023-07-01 22:12:00,Electronic City,HSR Layout,8.2,200.25,Auto,D029
1957,2023-07-01 16:35:00,2023-07-01 16:55:00,BTM Layout,HSR Layout,8.5,196.14,Auto,D028
1958,2023-07-21 07:45:00,2023-07-21 08:06:00,Marathahalli,Hebbal,14.8,300.84,Auto,D040
1959,2023-07-01 09:27:00,2023-07-01 10:03:00,Hebbal,Marathahalli,11.4,217.57,Auto,D048
1960,2023-07-06 06:24:00,2023-07-06 06:43:00,HSR Layout,Whitefield,5.8,113.29,Uber,D046
1961,2023-07-27 22:46:00,2023-07-27 23:12:00,HSR Layout,Hebbal,11.2,227.79,Auto,D026
1962,2023-07-10 15:37:00,2023-07-10 16:04:00,MG Road,Hebbal,9.6,215.99,Uber,D047
1963,2023-07-13 19:13:00,2023-07-13 19:40:00,HSR Layout,Hebbal,7.6,156.27,Auto,D026
1964,2023-07-13 16:44:00,2023-07-13 17:10:00,BTM Layout,Electronic City,13.5,299.59,Uber,D023
1965,2023-07-08 06:42:00,2023-07-08 07:08:00,Electronic City,Hebbal,10.9,226.83,Auto,D017
1966,2023-07-25 09:08:00,2023-07-25 09:36:00,MG Road,Electronic City,6.9,170.47,Auto,D014
1967,2023-07-25 21:47:00,2023-07-25 21:58:00,MG Road,Indiranagar,8.5,173.2,Ola,D019
1968,2023-07-03 13:58:00,2023-07-03 14:18:00,Koramangala,MG Road,7.5,187.19,Uber,D001
1969,2023-07-19 20:39:00,2023-07-19 20:49:00,Whitefield,Indiranagar,12.3,236.72,Auto,D020
1970,2023-07-05 14:36:00,2023-07-05 14:48:00,MG Road,Koramangala,7.5,172.21,Auto,D040
1971,2023-07-02 09:26:00,2023-07-02 09:51:00,Indiranagar,Electronic City,11.6,282.38,Auto,D032
1972,2023-07-21 13:40:00,2023-07-21 14:16:00,HSR Layout,Whitefield,14.6,340.82,Uber,D036
1973,2023-07-06 19:43:00,2023-07-06 20:25:00,Jayanagar,Electronic City,4.3,92.62,Ola,D050
1974,2023-07-18 12:14:00,2023-07-18 12:29:00,HSR Layout,BTM Layout,6.8,123.44,Auto,D023
1975,2023-07-13 16:49:00,2023-07-13 17:21:00,Electronic City,Marathahalli,5.1,96.68,Auto,D011
1976,2023-07-08 06:53:00,2023-07-08 07:24:00,Marathahalli,MG Road,3.1,59.0,Auto,D036
1977,2023-07-26 15:29:00,2023-07-26 16:14:00,Marathahalli,Electronic City,9.1,183.57,Ola,D038
1978,2023-07-07 06:36:00,2023-07-07 07:17:00,Hebbal,Marathahalli,10.8,232.02,Auto,D031
1979,2023-07-23 09:17:00,2023-07-23 10:01:00,Marathahalli,MG Road,12.2,258.12,Ola,D049
